product_id,product_name,main_category,sub_category,price(OMR),about_product,img_link
B09L835C3V,"SmashtronicsÂ® - Case for Firetv Remote, Fire Stick Remote Cover Case, Silicone Cover for TV Firestick 4K/TV 2nd Gen(3rd Gen) Remote Control - Light Weight/Anti Slip/Shockproof (Black)",Electronics,Accessories,1.676,"ã€100% Fitsã€‘Specially designed for Fire TV Stick (2nd Gen), Fire TV Stick 4K, Fire TV Cube, and Amazon Fire TV (3rd Gen, Pendant Design). Tips:Pls compare with your firestick model fit or not before purchase.|ã€Full Body Protectionã€‘High-quality and eco-friendly silicone material, harmless to your pets, kids and families. Prevent the child from opening the back cover and provides the maximum protection, anti-slip, anti-dust, shock proof and washable.|ã€Custom Cuttingã€‘Accurate hole wide open offers full access to all ports, buttons and functions. Humanized texture design protects your remote from slipping and skidding.Fast heat dissipation and anti-dust that no fingerprints leave.|ã€Easy to Find/Glowingã€‘Equiped with 4 different colors per set.when you have multiple remotes mixed together, Ability to quickly identify, which saves you a lot of time. The glow green and glow blue which has Luminous colors glow in the dark, Let you find your remote control at night quickly. Don't worry losing your remote control anymore.",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31dENZ1gQVL._SX300_SY300_QL70_FMwebp_.jpg
B0BMGB3CH9,"Samsung Galaxy M04 Dark Blue, 4GB RAM, 64GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 | 5000 mAh Battery",Electronics,Smartphones,50.396,"Powerful MediaTek Helio P35 Octa Core 2.3GHz with Android 12,One UI Core 4.1|13MP+2MP Dual camera setup- True 13MP (F2.2) main camera + 2MP (F2.4) | 5MP (F2.2) front came|16.55 centimeters (6.5-inch) LCD, HD+ resolution with 720 x 1600 pixels resolution, 269 PPI with 16M color|5000mAH lithium-ion battery, 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase",https://m.media-amazon.com/images/I/41kg-+XWoxL._SY300_SX300_.jpg
B0763K5HLQ,"InstaCuppa Milk Frother for Coffee - Handheld Battery-Operated Electric Milk and Coffee Frother, Stainless Steel Whisk and Stand, Portable Foam Maker for Coffee, Cappuccino, Lattes, and Egg Beaters",Home,"Coffee,Tea",6.296,BATTERY OPERATED FOR PERFECT FROTH IN NO TIMEÃƒâ€šÂ - the mixer is battery powered so you don't have to worry about cords and finding sockets.|BECOME A BARISTA OVERNIGHT -Ãƒâ€šÂ with our froth wand you can make cafe style coffee at home instantly. Impress your friends and family with your new magic wand!|GET CREAMY FROTH QUICKLY -Ãƒâ€šÂ our milk frother will start creating creamy froth for your morning coffee within 15 - 20 seconds.|BEAUTIFULLY STYLED WITH VERSATILITYÃƒâ€šÂ - our coffee beater comes with an elegant stainless steel stand to fit into any modern kitchen.,https://m.media-amazon.com/images/I/41Lfns2oFNL._SX300_SY300_QL70_FMwebp_.jpg
B09MM6P76N,7SEVENÂ® Compatible Lg Smart Tv Remote Suitable for Any LG LED OLED LCD UHD Plasma Android Television and AKB75095303 replacement of Original Lg Tv Remote Control,Electronics,Accessories,2.516,"Best Compatible Remote Control for LG television Models are AKB75095304 AKB75095305 AKB75095306 AKB75095307 AKB75095308|Hot Keys: NETFLIX, AMAZON Prime Video, 3D, Movies, Record, Live TV|This is a manufacturer substitution. Part may differ in appearance but is a functional equivalent to Original Part .Imported Generic Product. Best Substitute for your Original remote. Before Use Please Use New AAA Alkaline Battery|It's Universal Remote Control for all models of LG Television|All Products are checked by Testing machine Before Shipment.",https://m.media-amazon.com/images/I/31Bfu6liMWL._SX300_SY300_QL70_FMwebp_.jpg
B09WMTJPG7,Crompton InstaBliss 3-L Instant Water Heater (Geyser) with Advanced 4 Level Safety,Home,WaterHeaters,18.48,"PRODUCT: Crompton's instant water heater with fast heating function|TECHNICAL SPECIFICATIONS: Wattage: 3000W; Capacity: 3L; Pressure 6.5 bar|WARRANTY: 5 year warranty on Tank, 2 year warranty on Element and 2 year warranty on Product provided by Crompton from date of purchase|4 LEVEL SAFETY: Steam Thermostat, automatic thermal cut-out, pressure release valve and a fusible plug to ensure complete safety.|ANTI-RUST: Rust free PP body along with a weldless tank design that enhances resistance to corrosion and ensures long life",https://m.media-amazon.com/images/I/31yPDf0htkL._SX300_SY300_QL70_FMwebp_.jpg
B09ZDVL7L8,"TTK Prestige Limited Orion Mixer Grinder 500 Watts, 3 Jars (1200ml, 1000ml, 500ml) (Red)",Home,SmallKitchenAppliances,16.359,"Ergonomic Design|Strong 500 W Motor|Superior Quality Body|3 Super-effcient Blades|Sturdy Handles, 3 Stainless Steel Jars",https://m.media-amazon.com/images/I/41+oy999w7L._SY300_SX300_.jpg
B08P9RYPLR,"FLiX (Beetel) USB to iPhone Lightning Textured Pattern Data Sync & 2A Fast Charging Cable, Made in India, 480Mbps Data Sync, Tough Cable, 1 Meter Long USB Cable for Apple Devices (Black)(XCD-L102)",Computers,Cables,1.046,"TPE material|Output port, 1 meter USB cable length|Customer care number: 1800-102-2700 for product related queries",https://m.media-amazon.com/images/I/31s3DOD2d1L._SY445_SX342_QL70_FMwebp_.jpg
B09ZPL5VYM,"Ambrane Mobile Holding Stand, 180Â° Perfect View, Height Adjustment, Wide Compatibility, Multipurpose, Anti-Skid Design (Twistand, Black)",Electronics,MobileAccessories,2.096,Multipurpose Stand: It is a dynamic Mobile Stand for your ofï¬ce desks and more. It can hold any type of smartphone easily.|Supreme Quality: Twistand is made up of premium metal with a water-repellant ceramic finish. It gives you a hassle-free and hands-free experience.|Telescopic Height Adjustment: It gives you freedom to adjust its height from 125mm to 164mm according to your needs.|Perfect View: It has an adjustable design which you can reshape according to your smartphone on the desks to give you perfect viewing angle.|Anti-skid Body: The anti-skid pads on the body prevents accidental slips and protection from scratches.,https://m.media-amazon.com/images/I/41-oxsVh7nL._SX300_SY300_QL70_ML2_.jpg
B09SPTNG58,"Crompton Sea Sapphira 1200 mm Ultra High Speed 3 Blade Ceiling Fan (Lustre Brown, Pack of 1)",Home,Fans,9.866,"PRODUCT: Crompton's corrosion resistant high performance fan with powder-coated blades for enhanced aesthetics|TECHNICAL SPECIFICATIONS: Sweep 1200 mm, Power consumption 72 W, Speed 380 RPM, Air delivery 200 CMM|QUALITY COMPONENTS: 100% copper motor, double ball bearings, dynamically balanced blades; STURDY: 2-piece construction to ensure stability and silent operation|PACKAGE CONTENTS: 1 motor, set of 3 blades, set of 2 canopy, 1 down rod, 1 shackle assembly, product manual along with warranty card|Mounting Type: Downrod Mount; Finish Type: Powder Coated; Material Type: Metal; Collection Name: Crompton Surebreeze Sea Saphira Economy High Speed Ceiling Fan",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31pRaPCFqVL._SX300_SY300_QL70_FMwebp_.jpg
B09KNMLH4Y,"R B Nova Lint/Fabric Shaver for Cloths, Lint Remover for Woolen Sweaters, Blankets, Jackets/Burr Remover Pill Remover from Carpets, Pack of 1",Home,"Vacuum,Cleaning",8.396,"Quick and efficient Switch to turn it on and gently run the shaving head over the surface of the clothes.|Corded The lint remover runs on an inbuilt battery and has a corded wire. Battery operated lint removers run out of power after a few times of use but you save hundreds on batteries with this corded lint remover.|Dual protection The adjustable height spacer protects your garments from being cut or snagged or caught. It also protects and reinforces your hands from accidentally touching the shaver foil. A cleaning brush is included in the pack to help you easily clean your appliance after use.|Smart design With large shaving head, detachable lint catcher and comfort grip handle. Slide downward to release the lint catcher gently to remove and clean the collected lint. The comfort grip handle allows the lint remover to fit comfortably in your hand, giving you a good and control as you de-fuzz your garments|Easily remove fabric fluff, fuzz, bobbles, pills, burr or roye from all types of garments and fabrics",https://m.media-amazon.com/images/I/51oPN7WqUwL._SY300_SX300_QL70_FMwebp_.jpg
B00P93X2H6,"Classmate Pulse Spiral Notebook - 240 mm x 180 mm, Soft Cover, 200 Pages, Unruled",OfficeProducts,Paper,0.315,"The cover design of the notebook is subject to change, it depends on stock availability 1 Subject Notebook - Unruled, 200 Pages, Spiral Binding, Soft Cover, 240mm x 180mm Notebooks for every subject for hassle-free note-taking during classes or lectures Classmate uses elemental chlorine free paper This notebook consists of high quality papers Country of Origin: India",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51o0rLZiIjL._SX300_SY300_QL70_FMwebp_.jpg
B099Z83VRC,"Wipro Vesta Electric Egg Boiler, 360 Watts, 3 Boiling Modes, Stainless Steel Body and Heating Plate, Boils up to 7 Eggs at a time, Automatic Shut Down, White, Standard (VB021070)",Home,SmallKitchenAppliances,7.518,"Wipro Vesta Electric Egg Boiler Machine boils 7 eggs at a time with easy and quick one-touch operation for a healthy and convenient breakfast in minutes|Wipro Vesta Egg Boiler comes with a stainless -steel heating plate, which evenly distributes heat to help you get perfectly boiled eggs within minutes|Boiling eggs in different modes is not easy as it soundsThis is the reason why Wipro Vesta Egg Boiler can easily boil eggs in three different modes- soft, hard and medium|Use the provided measuring cup to add water according to your preference and number of eggs you want|To avoid accidents or over boiling, Wipro Vesta Egg Boiler comes with a special feature which automatically shuts off after boiling eggs for the convenience of the users",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31qZm3DyDhL._SX300_SY300_QL70_FMwebp_.jpg
B07TMCXRFV,"ESR Screen Protector Compatible with iPad Pro 11 Inch (2022/2021/2020/2018) and iPad Air 5/4 (2022/2020, 10.9 Inch), Tempered-Glass Film with Alignment Frame, Scratch Resistant, HD Clarity, 2 Pack",Computers,TabletAccessories,6.716,"Compatibility: compatible with iPad Pro 11 inch (2022/2021/2020/2018), iPad Air 5 (2022, 10.9 inch), and iPad Air 4 (2020, 10.9 inch)|Powerful Protection: premium glass, tempered to the highest hardness rating, defends your screen against cracks and scratches from keys and other hard objects to keep it looking like new|Clear and Responsive: only 0.3 mm thick and ultra-transparent to ensure your touchscreen stays responsive and display remains flawless; full Face ID and Pencil support|Bubble-Free Application: alignment frame and cleaning kit ensure quick and easy bubble-free application every time|Whatâ€™s Included: 2 tempered-glass screen protectors, instruction manual, alignment frame, and 2 cleaning kits",https://m.media-amazon.com/images/I/51VIQVc-6XL._SX300_SY300_QL70_FMwebp_.jpg
B0B8ZM9RVV,"Zuvexa Egg Boiler Poacher Automatic Off Steaming, Cooking, Boiling Double Layer 14 Egg Boiler (Multicolor)â€¦",Home,SmallKitchenAppliances,4.196,egg boiler have Compatible design with new appearance makes for a great gift for your family and friends|Special Feature: Anti Dry Safety Protection || Less Noise || Stainless Steel And Anti Scald Design || 14 Eggs Capacity Removable Tray White,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31RZz5dsEVL._SX300_SY300_QL70_FMwebp_.jpg
B08SBH499M,"ZEBRONICS Zeb-Warrior II 10 watts 2.0 Multimedia Speaker with RGB Lights, USB Powered, AUX Input, Volume Control Pod for PC, Laptops, Desktop",Computers,Audio,5.46,"Warrior II is an 2.0 USB Powered Speaker. Note : Connect the usb side to either laptop or through adapter to any power source and another 3.5 mm pin to music source|Connects with Laptop, Desktop PC - 3.5mm AUX Input. Frequency response:150Hz- 20kHz, Driver size 52mm x 2|It comes with RGB LED Lights|It has an Volume Control Pod Feature|The total out put is 10W (5W x 2) RMS|Color Name: Black",https://m.media-amazon.com/images/I/41cUmIYRfVL._SX300_SY300_QL70_FMwebp_.jpg
B077Z65HSD,"boAt A400 USB Type-C to USB-A 2.0 Male Data Cable, 2 Meter (Black)",Computers,Cables,4.196,"2 meter special reversible Type-C to USB A male user-friendly design helps you insert the connector in a right way all the time|Data sync and charge for apple new MacBook 12 inch, nexus 5x, nexus 6p, OnePlus 2, pixel c, Lumia 950, Lumia 950 xl, Nokia n1, Chromebook google pixel, Asus zenphone3 and other USB-c devices|Support the maximum 3A fast charging and the speed of data sync up to 480 mbps|Aesthetically designed, aluminium ends, with high-density boAt's premium nylon braiding wrapped around the entire length of the tangle free cable for reinforcement and added durability|One end normal USB type a and other end USB type c",https://m.media-amazon.com/images/I/41jk4zYjTsL._SX300_SY300_QL70_FMwebp_.jpg
B0BNQMF152,"ROYAL STEP Portable Electric USB Juice Maker Juicer Bottle Blender Grinder Mixer,6 Blades Rechargeable Bottle with (MULTII) (MULTI COLOUR 6 BLED JUICER MIXER)",Home,SmallKitchenAppliances,9.236,"ROYAL STEP Portables & Convenient to Charge: This little body light weight design is easy for you carry it to school,office,parks,camping, anywhere you want to. and it also convenient for charge by power bank, laptop, computer, car or other usb devices.|Rechargeable&Portable - The USB juicer cup comes equipped with a built-in 2000mAh rechargeable battery that can be easily charged by power bank, laptop, computer, mobile phones or other USB devices .|Easy and Safe Cleaning - It has have smart safety protection device, magnetic sensing switch ultra safe to use and clean, the juicer cup's body and bottom can be separated, you can easy to clean it|Multi-function - With our juice blender mixing kinds of fruit and vegetables,you can make natural tasty juice,milkshake,smoothie and other baby food.It's very portable and great for traveling, outdoor.|Multi Functional : drink a protein shake, smoothie or healthy drink everyday, not only for making a protein shake, smoothie, juice, and it works well for vegetable and other baby food.",https://m.media-amazon.com/images/I/519LLyO+jtL._SY300_SX300_.jpg
